word,count
disconnectent,1
instrumentals,3
workoutsbuild,1
fitfunction,1
reminder,3
firstheadphone,1
goodconnenctivity,1
awesomeconnects,1
automaticallythe,1
properlyso,1
strongit,1
testedeven,1
perfectlybut,2
earsdoesnt,1
helmetsound,1
bettera,1
noisybut,1
thisin,1
bttery,1
budgeted,2
earphoneshave,1
pricemagnetic,1
eartipscall,1
calculationnice,1
pricepretty,1
headsetconsif,1
lownot,1
headsetok,1
lifewires,1
prblm,3
repose,1
grievance,2
averageyou,3
lessthere,1
statusbut,1
nicego,2
clearon,1
cancellationwhen,1
disturbancethey,1
disturbancesi,1
thiseven,1
hesitationconnecting,1
earphonesover,1
myntra,3
sometimess,1
illi,1
headphonewhat,1
hrsdurability,1
amazingpairing,1
stickwhat,1
genuinity,2
amazingjust,2
genuinitynot,1
timeplease,2
arrow,2
earphonesthis,3
hosteler,1
earphonessound,3
bassquality,1
okk,3
meeter,1
loosed,1
qualitylookfitting,1
awesomehave,1
headsetit,4
oncevery,1
ipadgo,1
distanceits,1
workin,3
usersbcoz,1
productvery,1
onlysound,1
zeroas,1
flawsamazon,1
doesnot,5
aide,1
sount,2
likelookssound,1
qualityease,1
connectdislikeno,1
providedpoor,1
packagingwires,1
lengthytoday,1
orderjust,1
devicealthough,1
resolvedon,1
satisfyingi,1
nahhh,1
wireshort,1
toomy,2
goodcurrent,1
usageproduct,2
deflection,1
waterbattery,1
foreground,1
nic,7
gys,1
blindlybass,1
systemif,1
matterbut,1
buypoor,1
qualityworst,2
wqs,1
ans,3
sidded,1
msg,2
fauly,1
xpressbess,1
answring,1
baas,15
continuesly,2
includeddurability,1
salethe,1
sameso,2
lucrative,2
boatthe,1
recieptamd,1
camehow,1
reclaim,1
headphonesit,1
favedi,1
statureamazon,1
commentable,1
workingpoor,1
sometimesedit,1
defectivechanged,1
earphonescuz,1
engravedjust,1
bandand,1
expectedand,2
theb,1
packagebuild,1
qualityfor,1
lowits,1
bassnothing,2
bassnobody,1
bassused,1
bassyotherwise,1
jo,2
bhi,7
ho,9
jaye,1
yahi,1
recieves,1
functionaly,1
ques,1
costoverall,1
wheelers,1
rider,2
wheelerwhen,1
pilon,1
bikefor,1
vainmohit,1
opponent,3
lowas,1
workingbut,3
handels,1
gound,1
vocalist,1
suppressed,3
tridled,1
rangehowever,1
connectivityit,2
saleotherwise,1
goodhighly,2
usagepros,1
comfortablecons,1
longgo,1
sorroundings,1
suprb,3
thinkits,1
designing,2
amonst,1
peers,1
chennai,6
basicno,1
awesomebass,5
pointa,1
workingmic,1
disconnecti,1
guysthe,1
devicethere,1
onlyoverall,1
watef,1
soeaker,1
headphoneearphone,1
cancellationreduction,1
buythanks,1
workingservice,1
benefited,1
unworthy,5
pieceif,1
addressthey,1
sbi,1
wherein,1
okaywould,1
earpeice,1
jst,14
replacementbt,1
afraidd,1
replacemt,1
wayden,1
lossif,1
sameplease,1
milk,1
outputpositive,1
toonegative,1
disturbances,9
trebleoverall,1
usp,5
headsetssound,2
situationsnoise,1
captured,4
receivedi,1
bestworst,1
lifefour,1
nokia,18
fullfills,1
booksbass,1
trebel,3
experienceconnectivity,1
backyup,1
playtimerest,1
boati,1
perfectlybuttons,1
reliablebattety,1
budgethonest,1
tagline,1
marvellous,5
yaaproduct,1
metreif,1
musiccalling,2
qualitybut,11
moneythank,3
rocksamazing,1
thathowever,1
comfortablebattery,2
phonenotification,1
soundonly,2
proseasy,1
usedconsnoise,1
itps,2
pls,33
designwise,1
bulges,1
tat,1
gves,1
satisfactorycant,1
timesnow,1
deviceand,1
goodsuch,1
amazonplease,1
stufs,1
amazonso,1
toched,1
longbut,1
yesterdayused,1
mrng,1
walkquality,1
wearcall,1
greatbase,2
neatnoise,1
enoughbut,1
onlinesometimes,1
fractiin,1
againthats,1
daysound,1
productit,4
rangesound,5
moreonce,1
backupyou,1
connectionthere,1
rockrez,3
rejecte,1
aslo,3
irrigation,1
guysi,3
badbest,1
segmentnoise,1
calcellation,1
extentsound,1
usagewhat,1
wiil,1
neckbaki,1
sab,2
thik,6
walli,1
mtwhen,1
markdont,1
airpotsi,1
oneat,1
goodlack,1
basslast,2
hrfor,1
youtubebattery,1
claimimg,1
zenfone,6
fitgo,1
onlycons,1
uske,1
befikr,1
bloothooth,1
filed,1
reciving,1
frank,3
melast,1
disappointednever,1
expectd,1
boatpoor,1
voiceyou,1
headphonesin,1
brandprosbattery,1
excellentsweat,1
proofvery,1
qualityconspackaging,1
pricepathetic,1
blinksavg,1
backupdecent,1
ordinary,20
freeand,1
offload,1
peoper,1
fixs,1
bestpros,1
superbbconnectivity,1
fastsound,2
punchybuild,1
awesomemarvellousget,1
sportsive,1
gymingbadmintontable,1
tennis,1
seriesand,1
suitably,1
cooldurability,1
qualityverdict,1
helluva,1
iphonesamsung,1
betteralso,1
battary,2
daycall,1
talktime,1
irritateotherwise,1
amazonwont,1
amazonextremely,1
spouce,1
anniversaryworst,1
salebattery,3
chargedbest,1
clearlyalso,1
eqrs,1
abovebattery,1
itplease,2
guyz,4
workingjust,1
uploadedboat,1
toobut,1
hopless,1
strict,1
butsound,1
apr,2
anyonenow,1
comfortablity,1
visavis,1
cliam,1
guyssound,2
pubgthe,1
ise,1
paise,2
goodprosound,1
qualitybasssometime,1
backupconbuild,1
okmicrophone,1
loversover,1
gymnasium,1
keygot,1
orderv,1
gunshots,1
runninggood,1
effecting,1
balancesand,1
hindi,2
remixes,1
expectedbrought,1
insteadi,2
returnyiu,1
gotthwre,1
allowedthats,1
unfortunateiam,1
disappointedhow,1
awesomehoping,1
eithin,1
avarage,9
avarege,1
servicingchecking,1
achedinnnn,1
deliverybattery,1
baddurability,2
forkudos,2
hulk,2
bestover,1
isthat,1
cancelles,1
reputated,3
finebass,3
expectedoverall,2
burget,1
bettry,10
backupcons,1
impressivesound,2
initiallyamazon,1
thir,1
hookes,1
donations,1
calculated,1
qualityvocals,1
weekbattery,2
waterproofworth,1
supercomes,1
seperated,1
thoughtotal,1
quicklybass,1
buypeople,1
charginnow,1
chargin,1
disconnectedbut,1
chargingbad,1
daysnot,2
sureif,1
donot,1
brancheshope,1
polish,1
boad,3
betrayed,2
highwhat,1
moneysufficient,1
dayhowever,1
bakwas,6
trustable,3
flipkart,9
monthstheres,1
requestdont,1
isnot,3
getit,1
moneyand,1
youplease,1
rangebattery,1
dealthank,1
nthng,1
spl,1
callingand,1
earphonethey,1
siderest,1
wit,6
fluctuating,1
loopholes,1
platforms,1
awessomegood,1
callsworth,1
lemme,4
timeintermittent,1
zeroone,1
wastei,1
exhanged,1
twise,1
cont,2
worstbuild,1
poorif,1
painand,2
discomfortyou,1
muchquality,3
producttoo,2
minutesexcellent,1
awesomewill,1
utilisationnote,1
spoil,1
isssue,1
aprox,1
fuul,1
confrtable,1
foldable,1
mudded,1
rsusing,1
selled,1
easilymust,1
unnecesarily,1
signaturebass,1
lowive,1
catalogue,1
catalogues,1
lasing,1
enen,1
dubsteps,1
metals,2
yells,1
worstttttt,1
frndz,2
swet,4
proofnot,1
productsound,18
wearbut,1
advisable,3
customercare,2
afternow,1
charginglittle,1
qualityboat,1
earphonemost,1
talker,1
multitaskingaround,1
samasun,1
ull,6
getits,1
goodbasic,1
usefulpricing,1
clairty,1
boatz,3
amazingbest,1
wantreally,1
superbthose,1
thanx,7
bulid,4
valuables,1
soundgives,1
lifeconsnot,1
improvegetting,1
talkif,1
arriving,1
understatement,2
itselfpurchased,1
fulfilling,2
playbackit,1
sweatbut,1
hoursits,2
lighning,1
dissatisfying,2
cants,1
youoverall,1
prompting,1
owsome,3
comnt,1
rockxxx,1
arangement,1
tec,1
personbattery,1
wroth,2
allreally,1
heatmoisture,1
muchwith,1
warrantyreplacement,1
sensational,1
bassthat,2
handlebattery,1
chargecan,1
clearlyear,1
earsthere,1
pocketreally,1
hitted,1
rocketz,1
headsetreview,1
manufacturering,1
amzonein,1
apponeion,1
pricego,2
arnd,1
continoluous,1
headsetsamong,1
owsomequality,1
connnected,1
kn,1
prominantly,1
fulifll,1
cartits,1
headphonesgo,1
buyyou,1
regreti,1
cashback,1
detoriates,1
negligibly,1
screachy,1
exite,1
prduct,2
goodclear,2
bassits,2
songsthis,1
handsets,5
satisfythank,1
jabardastt,1
hoursdurability,1
goodconnectivity,3
omgits,1
epthere,1
seci,1
reasonmaybe,1
falut,1
retrun,1
minar,2
ignores,1
fr,19
packng,1
ws,1
litng,1
headph,2
hlpfull,1
gymng,1
properlyits,2
diatracts,1
geekcases,1
rugby,1
suffering,3
productworth,5
downnot,1
xiomi,1
cmplaining,1
replyingworst,1
productdont,5
oneside,4
rejected,4
screenshots,1
truthsound,1
superbcoming,1
lifebatttery,1
systemthanks,1
tht,10
shb,1
ioss,1
filmsy,1
earphonesbattery,1
sturdyi,2
outputdont,1
ph,1
outsideits,1
duel,2
mentionedpurchased,1
timeboth,1
beastprosvery,1
hoursgood,1
qualityconnectivity,1
awesomemic,1
goodconsbud,1
execellent,3
guyss,2
rivasde,1
hrshurts,1
hrsgood,2
workoutbut,1
jobplayed,1
donno,1
productwaste,1
moneyconnection,1
strongsound,1
poortoo,1
wiresamazon,1
productflipkart,1
casesfor,1
returningof,1
suffice,3
likesound,1
qualitycomfortable,1
workoutamazing,1
cancellationbattery,2
goodu,2
continuouslydislikebass,1
oksound,1
puny,1
thisheadphone,1
fakeas,1
fakethis,1
mox,1
ef,1
videosbass,1
moreexperience,1
themalso,1
bassfits,1
infat,1
indont,1
driesdont,1
overabout,1
attacked,1
timers,1
saf,1
organisation,1
sought,2
poer,1
thoughits,1
pluck,1
downdont,1
monthsa,1
productvalue,6
thisfit,1
awesomecharge,1
phonerecharging,1
wil,1
minsbass,1
goodreally,3
bugdt,1
boatonly,1
sidedmoreover,1
splash,2
warrantyto,1
greatafter,1
boatanyways,1
stablebass,1
comatibility,1
continuouslynow,1
bassenough,1
earphonequality,1
lookcomfortable,1
workoutlight,1
weightoverall,1
powerless,1
onlyworst,1
meboat,1
whatsup,1
productsiam,1
boatrokerz,2
superbbattery,2
gooddesign,1
monthafter,2
defectivei,2
prise,4
weared,1
aws,2
mentions,4
gymminnice,1
supporter,1
clamp,1
toothats,1
earphoneshd,1
bassconnectivity,1
durablefive,1
moneythish,1
bacup,2
monthssound,1
goodbuilt,2
goodcomfert,1
pooraccording,1
overthats,1
allthank,1
jblin,1
worest,8
west,7
trolld,1
mepreviyos,1
cansilation,2
powerbank,1
altogethers,1
gamingand,1
earphonesother,2
loversbattery,2
earsbut,3
runnner,1
jym,1
gooood,2
helpine,1
fantasticits,1
cooli,1
meterbut,1
awesomeif,1
propereven,1
afater,1
melol,1
crib,1
ebonity,1
expectmic,1
poormetrial,1
wellelse,1
excellentdurability,1
goodbetter,3
budgest,1
blietooth,1
headphonegood,1
gor,2
awsmi,1
itonce,1
kisi,1
designedit,1
workoutsand,1
goodfell,1
emmersive,1
disign,1
battrey,2
bassvalue,2
ruppe,1
comfortbattery,2
fastly,3
mints,1
daysbut,1
bw,1
loudbass,1
thingsound,1
earphonebest,1
cancellationbest,2
qualitybest,11
bassbetter,1
useit,2
buld,2
adjusters,1
adjuster,2
jot,1
spellbound,1
indicatorbattery,1
batterylevel,1
perfectbattery,1
amazonprossound,1
midconsconnectivity,1
wearwill,1
durabilityedit,1
headphonebut,2
enamoured,1
confusionbe,1
dewali,1
sipped,1
topgrade,1
soundbuild,2
dnt,18
supperb,1
purcahesd,1
airphone,1
backupnice,1
connectingnice,1
useamazon,1
workingafter,1
productswaste,1
nicelittle,1
sweatneck,1
connectingthe,1
verryy,1
poorafter,1
oning,1
offing,1
earphonesthen,1
worksgood,1
honour,2
replacementlook,1
usedand,1
rangetruely,1
moneygood,2
continous,6
playbackand,1
experiencei,2
earphonesabout,1
soubd,1
durabilitybut,1
starti,1
dayit,1
chargeotherwise,1
pricebluetooth,1
unexpectedif,1
lowoverall,1
eargrip,1
warrany,1
cardverybad,1
befooling,1
chhuchik,1
bettary,4
reducedadjustable,1
heaadpones,1
endorsed,1
endorsement,1
fadu,3
playbackoverall,1
satisfiedwould,1
preety,6
hardthe,1
charmoverall,1
productkudos,1
breakingthis,1
frustratingafter,1
sirthis,1
shiva,2
respondcould,1
weras,1
oncewell,1
nfcthank,1
puttung,1
cancellationits,2
continuouslymost,1
packetwhen,1
qualitytell,1
goodpeople,1
listeningwhile,1
pleasingdisappointed,1
realise,8
differencethe,1
altough,1
fulfils,1
sexy,6
saleprobably,1
productafter,5
hoursbeen,1
connet,2
reasonplz,1
gime,1
monthcant,1
piecenot,1
collared,2
workingloses,1
chargewhen,1
awaythought,1
feetthats,1
volumethe,2
betterty,1
sellerbcz,1
collarplayback,1
hrsbass,1
averagenoise,1
thenpeople,1
huwai,1
mobilethe,1
pumped,2
sooth,2
tremble,2
relentless,1
ringalso,1
yaaaar,1
metresnow,1
worthyguys,1
lenght,3
reduceseem,1
lifedrains,1
magnetif,1
pesa,2
wasool,16
bandafter,1
shockt,1
blackredneon,2
lime,2
roakerz,1
earphonesthese,1
rangebeen,1
purposebattery,1
incorrectlydurability,1
disruptionsometimes,1
soundmike,1
wellnot,1
dosnot,1
refundreplacement,1
stickkeep,1
headphoes,2
poorcould,1
bluettooth,1
receieved,1
highwaya,1
friendsbattery,1
moneyleft,1
laterleft,1
workingcud,1
sidethat,1
soung,4
amzingbefore,1
supreb,2
warrantybuy,1
resistantoverall,1
marketpreviously,1
flexi,2
disengages,1
overalls,2
offeredguys,1
thisfeeling,1
timeear,1
wasteplease,1
buckshealth,1
boatbattery,1
hourssound,4
appearancebought,1
backuplight,1
neckquick,1
earsrecommendable,1
gymcons,1
worrest,3
orderingother,1
buybest,1
greatbest,4
markbass,1
highsevere,1
hourbattery,2
batterynot,1
styliers,1
nill,1
perfec,1
crusher,1
productgot,2
applauds,1
reaponse,1
urs,1
starnoise,1
mahesh,1
kumar,1
longetivity,1
looove,1
itgud,1
bassdurabilitybuilt,1
pricebattery,5
statedit,1
movephone,1
flawlesssometimes,1
aptlyalthough,1
lunched,1
moviethe,1
monthswhen,1
reveived,1
voicenot,1
headfone,9
dono,2
buybole,1
mai,1
mast,5
loverboat,1
cancelationsound,1
performanceand,1
spekar,1
phonethanks,1
givingaudio,1
qulaity,3
nicecharge,1
dustythe,1
distrotion,1
gurugram,2
hariyana,1
monthawesome,1
consover,1
rangebase,1
haimi,1
nhi,7
andar,1
pahen,1
skteisliye,1
isey,1
khareeda,1
dwlivery,1
synheizers,1
happinesshappy,1
boatyou,1
rocked,4
usedlove,1
daylisten,1
hoursthumbs,1
devicemagnetic,1
nownow,1
supporters,1
countinously,2
wht,2
differential,1
woow,1
boatnow,1
regurlarly,1
purchasereviews,1
monthspros,1
awseombut,1
gameing,1
feelingwe,1
blootooth,3
bis,1
samepathetic,1
cloaths,1
unexpectionally,1
haptic,2
viberate,1
connctivityif,1
ipadmobile,1
fluctuateamazon,1
statusafter,1
samegood,1
itcheers,1
goodhow,1
thisplugs,1
connnectivity,1
disappointedit,1
mewill,1
cnt,2
allant,1
distrubance,4
excellentused,1
adapterdurability,1
batery,3
togetherthe,1
optimum,9
nowbattery,1
callsit,1
switchs,1
callsgreat,1
earphonescan,1
meother,1
monthsound,2
performanceblue,1
defectone,1
careand,1
mentionedbut,1
workingits,3
worstif,2
compatibilty,1
newpain,1
dur,1
blades,1
especialy,1
specification,7
qualitythis,3
betterly,1
desingn,1
superbgreat,1
moneytested,1
samego,1
rangeall,1
regrades,1
awesomeprice,2
niceim,1
dominate,1
deadneed,1
hoursbluetooth,1
comfortablesounds,1
subsiding,1
climates,1
earphonei,3
ericsson,4
morebesides,1
pickcancel,1
puckup,1
basego,1
ij,1
xtrmly,1
haedphone,2
paringsometimes,1
earsyou,1
lafoot,1
ampit,1
earstake,1
unconditional,1
purchaseit,1
drivinglot,1
thereperformance,1
badaudio,1
stings,1
nowtook,1
gaint,1
awsum,6
deviceneither,1
tveven,1
chargedts,1
parched,1
willlistening,1
dustbin,1
qualitynis,1
horribleneed,1
faultynot,1
accurateafter,1
earphoneswith,1
backupsoundin,1
stabilitylookand,1
markbase,1
highwell,1
meplz,1
unsatisfy,1
phn,1
socked,1
exprience,2
hereand,1
policytotally,1
wastage,23
moneybad,2
untangable,1
usagebetter,1
aur,3
rupess,1
expectedbetter,1
waooowhat,1
chargebest,1
lifeyou,1
itunder,1
timeeven,1
excellentconnected,1
precised,1
kijiye,1
bina,1
bahot,1
acha,3
hectic,4
naam,2
bade,2
darshan,1
chotey,1
emprovedgiven,1
okthe,1
amazone,10
gymits,1
daysthis,1
pubgalso,1
credentials,1
ves,2
rockz,2
discord,1
gaminghuge,1
headsdont,1
tshirt,3
nw,2
hve,1
annd,1
sportz,1
audify,1
appafor,1
indeedhowever,1
frequentlythe,1
heatsdset,1
optimised,1
couriered,3
musicrating,1
mebass,2
twik,1
averagedo,1
rangevery,1
chargeconnectivity,1
costlier,7
perfectear,1
hoursoverall,1
pickupthair,1
reviving,1
usefull,4
onbass,2
terribleand,1
fmnot,1
earphonesloved,1
awesomedeep,1
bassgood,10
mindblowinganyway,1
supppppperbbbbbbbbbb,1
bhailog,1
behenlog,1
amezing,4
awesomethis,3
investmentit,1
qualityevery,1
packagefor,1
baseheads,1
osmi,1
enjoin,1
muchsound,1
hoursover,1
osm,20
rangebuilt,1
nicemust,3
attenuates,2
bluotooth,1
sirthank,1
punjabi,1
adjuated,1
faultyvolume,1
nahi,4
dube,1
pub,2
monthsounds,1
goodbattrey,1
hre,1
carrybuild,1
conspreviously,1
toch,1
amazingnoise,2
goodsometimes,2
capsules,1
earsweating,1
eartipes,1
awesomefully,1
awesomezzz,1
woww,3
earphonesdefinity,1
loversthank,1
chargeim,1
callsapart,1
awsme,6
productbuy,1
expectedyou,1
cellyou,1
inshort,1
betbluetooth,1
feetcurrently,1
extremegood,1
filmsdue,1
earphonebattery,3
usethere,1
richoverall,1
uncharging,1
moneyhas,1
puroduct,1
olson,1
awesomee,1
yearsi,4
etchy,1
chaina,2
rupeesthis,1
rangeexcept,1
tym,5
soundthen,1
atomos,1
soundnyc,1
flipkartsupporti,1
pasted,3
tia,1
enoughloved,1
flexiblereviews,1
wid,6
satr,1
qualitybasenoise,1
cancellationboly,1
faadu,1
harmfull,1
safishnet,1
claritybasstreble,1
musicreally,1
railway,3
meaans,1
everyonebestt,1
headphonealso,2
bestt,1
paart,1
entangledfree,1
boatvery,1
minthis,1
blooth,1
runningelse,1
saound,1
earbuts,1
loudvfm,1
headphonefits,1
runningsometimes,1
designred,1
perfeclyi,1
cancellationsbase,1
qualityeverything,2
buygreat,1
batteryawsome,1
lifegreat,1
pointit,1
btween,1
chargerbest,1
offr,1
onlyplease,1
claritity,1
qualitydurability,1
shutdown,1
mastmic,1
febsound,1
onesbattery,1
howit,1
hourse,2
goodneeds,1
itwould,1
wholly,1
duplicatesecond,1
mob,2
giftpleased,1
orderbrand,1
itconnects,1
wirehanging,1
itbest,3
headsetnow,1
rangeafter,1
lifeover,1
excellentin,2
thanku,2
metre,3
sooooooooo,2
solongits,1
niceother,1
onlybut,1
runheadphones,1
malfunctionautomatically,1
proofpretty,1
clearlythere,1
muve,1
goodauto,1
problematicif,1
heatset,1
bestbattery,2
superbover,1
screenunder,1
fro,3
buttery,1
toooo,2
impressivevery,1
decreases,3
dobest,1
moneyease,1
owesomebut,1
longit,1
sahi,2
ossom,3
qualityear,2
goodcannot,1
productdevice,1
heats,3
startwhen,1
responseit,1
functionalthe,1
seesm,1
samsungbluetooth,1
productaudio,2
betterthan,3
onlybuild,1
useage,2
nihayati,1
ghatiya,2
krta,1
ownwords,1
lowsound,1
okkover,1
awesomebt,1
hdphn,1
bassand,5
amazonvery,2
disappointingrequested,1
expectationreviewing,1
mnths,7
diatance,1
bluettoh,1
shortrest,1
averagetakes,1
allover,5
batteryamazon,1
dilevery,1
badconnectivity,1
daya,1
longso,1
weekbuild,1
hitter,1
paon,1
itemcharging,1
worstonly,1
hrsok,1
amazingthanks,1
mick,2
yaar,1
wortg,1
monthcharging,1
nively,1
waranty,1
sbout,1
totaly,5
fabulousevery,1
finebettery,1
secfit,1
earbass,1
headeverything,1
ittcalls,1
outsife,1
voive,1
thisthis,1
spind,1
qualoty,1
massiveproduct,1
durablebut,1
usese,1
bassno,3
greenbut,1
deliveryonce,1
goodlittle,1
earslooks,1
goodmic,1
placesbass,1
kai,1
liye,3
soch,1
rahe,1
hoo,2
bilkul,1
unoise,1
niceoverall,1
thi,5
songsgot,1
recommendedmoreover,1
applicable,2
hona,1
jaruri,2
onsid,1
hu,2
kamse,1
kam,1
mahine,4
mahineme,1
iseme,1
everstoped,1
foor,1
markgot,1
gamingsound,1
assigned,2
durableearphone,1
hoursam,1
daywe,1
segments,2
wonderfulthere,1
hrsthough,1
appearthe,1
earphonehopeless,1
effectcons,1
np,1
problemboat,1
grt,12
rangerecommend,1
choiceworth,1
goint,1
eraphone,1
onlythey,1
sl,1
dout,1
offerscons,1
rakers,1
aftr,4
chkin,1
qualityand,5
earphonesearlier,1
onessound,1
sometimehave,1
awrsome,1
moneyit,1
purchasecustomer,1
offif,1
qualitymean,1
functioningthere,1
herebcoz,1
secso,1
procrastinate,2
deliveryi,1
tonesoverall,1
longand,1
somebodybut,1
packagingsound,1
okaythe,2
reviewproduct,1
boatthis,1
dates,1
str,1
excilent,2
superbattery,2
awesomedont,1
headphonesworth,2
earphonehad,1
fasts,1
likedbattery,1
disapointed,4
properlyif,1
meloved,1
lotusing,1
useheated,1
shrinked,1
pendulumrest,1
backupsound,5
lowwe,1
clearlyso,1
mths,2
againtried,1
worryremaing,1
repo,1
qualitycost,1
nil,6
lowbass,1
loudandbattery,1
paisa,27
unbelievablebest,1
soundfrequent,1
fluctuation,2
oxmmm,2
gjb,1
lfe,1
mstsound,1
afterbone,1
poormusic,1
qualityok,1
karo,2
isko,1
replacedplease,1
needful,5
differentdifferent,1
effectiveok,1
workoutssatisfied,1
performancegood,1
painbeen,1
superiorbass,1
gudnoise,1
doperecently,1
meyer,1
worsedont,1
pauch,1
valume,3
superbget,1
deliveresfar,1
missingi,1
workingoverall,1
rockzzz,2
alreday,2
boxproduct,1
lifewill,1
phonego,1
givescant,1
earphonebut,1
patheticwithin,1
properlybattery,1
buyerplease,1
issueeven,2
pocketplease,1
greatdisturbance,1
askedcheers,1
recommendable,3
improvedthis,1
gaurrantte,1
clearing,1
progood,1
soundimmediate,1
arrangement,2
perfectgot,1
sellnoise,1
plastiki,1
pricelove,1
qualityworth,4
fewdays,1
demerit,3
amazonseller,1
bcs,1
dam,3
performence,1
billon,2
issuepoor,1
incompetent,1
jhakkasssss,1
daysdurable,1
mentionedlove,1
lifedurable,1
songsthe,1
loverbattery,2
sukllcandy,1
mahendergarh,1
wheeler,4
occurring,1
noiceproof,1
disappearmic,1
availing,1
expiry,1
daysone,2
workingthis,2
basegood,2
leakageokayish,1
schedulesonly,1
daysreally,1
timesdont,1
dashing,1
headphonedismantle,1
distubance,1
stealer,1
priceif,1
monthsworthy,1
listthis,1
asom,1
superbb,5
issuesso,1
joining,1
blt,1
contivityapart,1
eaprhone,1
qullity,1
cheating,4
wirst,1
valur,1
rupeesdetailed,1
goodquality,1
pitching,1
easilyneed,1
replacementasaplow,1
qualitydamaged,1
strat,1
amazingbuild,1
sperband,1
priceworking,1
builddesignmaterial,1
sidereally,1
diwali,6
salefor,1
hrson,1
perfectlyand,1
weighteasy,1
buzzit,1
soundbit,1
costlyless,1
onlyso,1
vasool,11
electrifying,1
dealaound,1
beacuse,1
nonresponsive,1
hrsi,1
goodwithin,1
workdo,1
moneywithin,1
issuesproduct,1
repalced,1
oncebut,1
productonce,1
worldquality,1
basshowever,1
headphonei,4
boatgood,1
earphonesit,1
effectsound,1
goosebumps,1
storng,1
sover,1
finishingthe,1
budgetthe,2
goodif,3
lowand,2
superbbbb,3
prizegud,1
problemif,1
someonevery,1
packageproduct,1
chargingits,1
conpared,1
everage,2
peril,1
qly,1
stablebut,1
resistancegood,1
issur,1
node,1
desingned,1
thisbut,5
awesomefantabulous,1
producd,1
wowi,2
burrrrris,1
glich,1
evrytime,1
buyingone,1
categoryworth,1
productin,4
budgetsgood,1
teamproduct,2
reductioncancellation,1
productplz,1
maxsound,1
okbass,1
nioce,1
cancellationbut,4
waaaaa,1
bestthe,1
bas,4
prefctly,1
averagei,1
effectivesound,1
switchesoff,1
loversawesome,1
soundbest,4
pricedelivered,1
timegood,1
lesz,1
tooooo,1
timeit,3
backupof,1
qualityit,1
perfectlyears,1
kool,2
koolif,1
buyingthis,1
anythingjst,1
homend,1
opinionguys,1
finishthe,1
workingnow,1
pune,3
sounf,3
superbbut,1
backupnothing,1
comfortableits,2
badcan,1
exclent,1
dought,1
earphns,1
conservations,1
rajesh,2
goodthere,3
guysand,1
excellentoverall,2
misfits,1
bitt,1
fitable,1
earphoneand,4
greatvalume,1
okyou,1
badlysound,1
improvementand,1
supercool,1
yaa,1
laptopbad,1
ploymer,1
oftennot,1
riview,1
netting,2
bullets,5
oos,1
moneyboat,1
unserviceable,4
nkt,1
melodious,1
preferable,2
batteryfor,1
bazz,2
earphonebuild,1
okaynoice,1
disappointedother,1
soundsall,1
disconnectalso,1
piecethe,2
chargedso,1
basscrystal,1
soundbatter,1
goodcall,2
regreting,1
chottering,1
abhisharan,1
producthighlights,1
weightperfect,1
superexcell,1
soundnoise,3
buynot,1
homeit,1
suggestedbattery,1
elongated,1
bassover,1
goplus,1
productwish,1
theaters,1
monthswont,1
trable,3
picturebass,1
goodvolume,2
clearitiy,1
wasteyou,1
parallel,1
boar,3
rook,1
asm,4
asmjust,1
itsuperb,1
soundasm,1
baat,2
alsono,1
musicproduct,1
rockfast,1
deliveryweight,1
lessgud,1
bassvoice,2
gudbudget,1
actuallycable,1
devicecan,1
pointrange,1
roomby,1
noof,1
flexibilitybut,1
buttonoverall,1
satisfiedthanks,1
lowed,1
mediumnot,1
highbase,1
highover,1
jblboat,1
walkingsound,1
itotherwise,1
basisgood,1
callsbut,1
wellour,1
ptoductsound,1
mouthbattery,1
teamfacing,1
bluetoothhead,1
phoneso,1
awasome,3
soundfits,2
wellbattery,3
cancellationother,1
dileveryproduct,1
properlysound,1
tuk,2
boatrocker,1
hellohighly,1
oneexcellent,1
poooooor,1
qualitymuze,1
samaj,1
nai,2
ataise,1
itni,2
kaise,1
mili,1
earphonesits,1
stereoonly,1
disgustedthis,1
feelingthought,1
excellentits,1
btry,2
fitts,1
aosm,2
quelity,1
usehaving,1
designwow,1
earphoned,1
cancellationi,1
headphonesexcellent,1
backupas,1
moneyear,1
properlyalos,1
performanceloved,1
faad,1
perfecfly,1
supportbalanced,1
highsvery,1
hummingcalling,1
requsted,1
eargreat,1
blushing,2
amzon,2
customizeable,1
okiesh,1
ponit,1
perfact,3
monthsthink,1
superrbb,1
rangegood,3
qualitymoisture,1
improvedneck,1
appearence,1
weirded,1
improvei,1
recomandable,1
sprb,1
qualitydont,2
footpath,2
headphonefirst,1
reviewbt,1
thoguht,1
disconnting,2
issu,1
outpurlt,1
tootreble,1
wearles,1
workingplease,1
blive,1
cep,1
excellenttoo,1
wearingwires,1
flexibleperformance,1
catologe,1
loverssound,1
goodincoming,1
teamproblem,1
shiw,1
productamazons,1
alwayzhappy,1
purchasedoesnt,1
productlived,1
stucks,2
ussue,1
displayit,1
kkhar,1
khar,1
periodthis,1
periodwgat,1
inferna,1
pricee,2
farebal,1
satisfiedvery,1
frequentely,1
hateful,1
poorthe,2
timedefective,1
misbehaviour,1
misbehave,1
conneted,1
musiccoz,1
boostedfor,1
improvednice,2
sss,1
backupat,1
priceblindlygoforit,1
beginleft,1
somebtime,1
awsmmm,1
prodcut,1
oknothing,3
wearingdislikes,1
increasedatleast,1
